,competitor_name,country,product_views,product_name_competitor,category_path,brand,list_price_competitor,promo_price_competitor,currency,discount_savings,stock_information,rating,reviews,seller_name,product_description,store_location,match,products_sold,transaction,avg_quality_rating_and_review,avg_accuracy_rating_and_review,total_transaction,list_price_lazada,promo_price_lazada,score,input,error,url_origin
2380,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Royal Blue,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2381,Apple SG,Singapore,,Refurbished 16-inch MacBook Pro Apple M2 Max Chip with 12‑Core CPU and 38‑Core GPU - Space Grey,Home>Accessories,Apple,5299,,SGD,,in stock,,,Apple,"Supercharged by M2 Pro or M2 Max, MacBook Pro takes its power and efficiency further than ever. It delivers exceptional performance whether it’s plugged in or not, and now has even longer battery life. Combined with a stunning Liquid Retina XDR display and all the ports you need — this is a pro laptop without equal.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2382,Apple SG,Singapore,,Apple 60W MagSafe Power Adapter (for MacBook and 13-inch MacBook Pro),Home>Accessories,Apple,100.8,,SGD,,out of stock,,,Apple,"Apple 60W MagSafe Power Adapter lets you plug in and charge your MacBook and 13-inch MacBook Pro. Get fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2383,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2384,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2385,Apple SG,Singapore,,Buy Refurbished 11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Grey (2nd Generation),Home>Accessories,Apple,1269,,SGD,,in stock,,,Apple,"The edge-to-edge Liquid Retina display is not only gorgeous and immersive, but also features incredibly advanced technologies. Like ProMotion, True Tone and industry‑leading colour accuracy, which make everything feel responsive and look stunning. Quite simply, this combination of features make it the world’s most advanced mobile display.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2386,Apple SG,Singapore,,iPhone 11 Pro Silicone Case - Pomegranate,Home>Accessories,Apple,59.5,,SGD,,out of stock,,,Apple,The pink Silicone Case for iPhone 11 Pro protects and fits snugly over your iPhone. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 11 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 11 - VN/A Authentic Product', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2387,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2388,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Pacific Blue,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a blue FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2389,Apple SG,Singapore,,Smart Keyboard Folio for iPad Pro 11-inch (4th generation) and iPad Air (5th generation) - Chinese (Zhuyin),Home>Accessories,Apple,284.2,,SGD,,in stock,,,Apple,"The Smart Keyboard Folio for iPad Pro delivers a comfortable, quiet typing experience and provides front and back protection.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2390,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Cocoa,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2391,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2392,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2393,Apple SG,Singapore,,Smart Cover for 9.7-inch iPad Pro - Apricot,Home>Accessories,Apple,75.7,,SGD,,out of stock,,,Apple,"iPad Pro Smart Cover lets you automatically wake your iPad Pro from sleep, and is a stand for viewing and typing. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'product_name_en': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2394,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,Home>Accessories,Apple,1489,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'product_name_en': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2395,Apple SG,Singapore,,Smart Cover for 9.7-inch iPad Pro - Sea Blue,Home>Accessories,Apple,75.7,,SGD,,out of stock,,,Apple,"iPad Pro Smart Cover lets you automatically wake your iPad Pro from sleep, and is a stand for viewing and typing. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'product_name_en': 'Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2396,Apple SG,Singapore,,Buy Refurbished 11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Grey (2nd Generation),Home>Accessories,Apple,1269,,SGD,,in stock,,,Apple,"The edge-to-edge Liquid Retina display is not only gorgeous and immersive, but also features incredibly advanced technologies. Like ProMotion, True Tone and industry‑leading colour accuracy, which make everything feel responsive and look stunning. Quite simply, this combination of features make it the world’s most advanced mobile display.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2397,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2398,Apple SG,Singapore,,Thunderbolt 4 (USB‑C) Pro Cable (1.8m),Home>Accessories,Apple,182.3,,SGD,,in stock,,,Apple,"Thunderbolt 4 Pro Cable provides superfast data transfer, charging and connection to your compatible Mac. The braided design avoids tangles. Buy now.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'product_name_en': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2399,Apple SG,Singapore,,Refurbished 16-inch MacBook Pro Apple M2 Pro Chip with 12‑Core CPU and 19‑Core GPU - Space Grey,Home>Accessories,Apple,3309,,SGD,,in stock,,,Apple,"Supercharged by M2 Pro or M2 Max, MacBook Pro takes its power and efficiency further than ever. It delivers exceptional performance whether it’s plugged in or not, and now has even longer battery life. Combined with a stunning Liquid Retina XDR display and all the ports you need — this is a pro laptop without equal.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'product_name_en': 'Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2400,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO X6 Pro 5G', 'product_name_en': 'Điện thoại thông minh POCO X6 Pro 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2401,Apple SG,Singapore,,iPhone 13 Pro Silicone Case with MagSafe – (PRODUCT)RED,Home>Accessories,Apple,75.65,,SGD,,out of stock,,,Apple,Give your iPhone 13 Pro great protection and a faster wireless charge with the red Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 13 - VN/A Authentic Product', 'product_name_en': 'iPhone 13 - VN/A Authentic Product', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2402,Apple SG,Singapore,,Smart Keyboard for 12.9‑inch iPad Pro - Traditional Chinese - Cangjie & Zhuyin,Home>Accessories,Apple,249,,SGD,,out of stock,,,Apple,"Smart Keyboard is a full-size keyboard, and folds together to create a slim lightweight cover for iPad Pro 12.9 inch. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2403,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2404,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2405,Apple SG,Singapore,,Apple 4TB SSD Upgrade Kit for Mac Pro,Home>Accessories,Apple,2400,,SGD,,out of stock,,,Apple,The SSD kit for Mac Pro enables you to upgrade the internal SSD storage capacity of yourMac Pro. Installation required. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'product_name_en': 'Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ -  Hàng Chính Hãng', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2406,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2407,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2408,Apple SG,Singapore,,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina display),Home>Accessories,Apple,100.8,,SGD,,in stock,,,Apple,Apple 85W MagSafe 2 Power Adapter makes it easy to connect your MacBook Pro with Retina display at home or work.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2409,Apple SG,Singapore,,Belkin iPhone Mount with MagSafe for Apple TV 4K,Home>Accessories,Apple,75,,SGD,,in stock,,,Apple,The Belkin iPhone Mount with MagSafe for Apple TV 4K attaches to your TV so you can use the rear camera as a webcam and more. Buy now at apple.com,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2410,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2411,Apple SG,Singapore,,Silicone Case for 9.7-inch iPad Pro - Lilac,Home>Accessories,Apple,99,,SGD,,out of stock,,,Apple,"iPad Pro Silicone Case protects the back of your iPad Pro and is designed to pair seamlessly with the Smart Cover. Buy now with fast, free shipping.",Singapore,Yes,,Online,,,,,,,"{'product_name': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'product_name_en': ""Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng"", 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2412,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2413,Apple SG,Singapore,,OtterBox Lumen Series Passport Case for iPhone 15 Plus - London,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The fastest way to jet from Paris to New York to Tokyo is with the Lumen Series Passport iPhone case. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2414,Apple SG,Singapore,,Smart Folio for iPad Pro 11-inch (4th generation) - Deep Navy,Home>Accessories,Apple,121.2,,SGD,,out of stock,,,Apple,"The Smart Folio protects your 11-inch or 12.9-inch iPad Pro. Available in five colours, including Electric Orange and Mallard Green. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'product_name_en': 'Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2415,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2416,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Taupe,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a taupe FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2417,Apple SG,Singapore,,Apple 60W MagSafe 2 Power Adapter (MacBook Pro with 13-inch Retina display),Home>Accessories,Apple,100.8,,SGD,,in stock,,,Apple,Apple 60W MagSafe 2 Power Adapter lets you plug in and charge your 13-inch MacBook Pro.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'product_name_en': 'Kem Sẹo Phẫu Thuật Lancopharm Cesarin Ointment (Made In Germany) Giúp Làm Mờ Sẹo Sau Phẫu Thuật - Tuýp 30g', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2418,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Silver,Home>Accessories,Apple,1739,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'product_name_en': 'Điện thoại thông minh POCO C65 | 6.74"" HD+ 90Hz | Helio G85 | 5000mAh', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2419,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
2420,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html
